Time,TrialID,GazePosX,GazePosY,PupilDilation,TrialImage,TrialCategory
719012,17,330.4,488.0,1947.35,DumbSort,Comprehension
719052,17,,,0.0,DumbSort,Comprehension
719092,17,,,0.0,DumbSort,Comprehension
719132,17,301.0,472.1,866.15,DumbSort,Comprehension
719172,17,305.2,504.8,4323.8,DumbSort,Comprehension
719212,17,300.2,504.4,4347.45,DumbSort,Comprehension
719252,17,301.4,499.0,4351.2,DumbSort,Comprehension
719292,17,295.5,498.1,4363.3,DumbSort,Comprehension
719332,17,296.2,493.9,4361.05,DumbSort,Comprehension
719372,17,297.4,492.6,4383.05,DumbSort,Comprehension
719412,17,306.0,488.7,4386.9,DumbSort,Comprehension
719452,17,324.0,476.2,658.75,DumbSort,Comprehension
719492,17,,,0.0,DumbSort,Comprehension
719532,17,296.1,476.3,885.95,DumbSort,Comprehension
719572,17,303.1,498.6,4429.9,DumbSort,Comprehension
719612,17,297.2,491.0,4461.5,DumbSort,Comprehension
719652,17,297.8,485.3,4469.05,DumbSort,Comprehension
719692,17,292.9,483.6,4496.1,DumbSort,Comprehension
719732,17,293.1,482.0,4509.95,DumbSort,Comprehension
719772,17,514.6,791.9,4539.4,DumbSort,Comprehension
719812,17,609.4,1052.7,4557.4,DumbSort,Comprehension
719852,17,616.6,1062.3,4543.6,DumbSort,Comprehension
719892,17,618.0,1069.0,4532.1,DumbSort,Comprehension
719932,17,618.0,1068.9,4541.0,DumbSort,Comprehension
719972,17,590.6,1048.3,4532.1,DumbSort,Comprehension
720012,17,593.5,1046.7,4540.6,DumbSort,Comprehension
720052,17,593.2,1050.6,4503.5,DumbSort,Comprehension
720092,17,597.7,1056.0,4446.05,DumbSort,Comprehension
720132,17,607.7,1062.3,4362.1,DumbSort,Comprehension
720172,17,788.5,1040.2,4277.65,DumbSort,Comprehension
720212,17,807.8,1044.9,4208.65,DumbSort,Comprehension
720252,17,810.9,1041.2,4179.5,DumbSort,Comprehension
720292,17,813.6,1042.6,4150.4,DumbSort,Comprehension
720332,17,813.9,1043.0,4130.65,DumbSort,Comprehension
720372,17,817.2,1046.2,4119.3,DumbSort,Comprehension
720412,17,785.5,1031.8,4115.2,DumbSort,Comprehension
720452,17,777.5,1030.6,4109.1,DumbSort,Comprehension
720492,17,778.1,1029.7,4091.2,DumbSort,Comprehension
720532,17,779.3,1031.9,4090.05,DumbSort,Comprehension
720572,17,782.3,1035.0,4068.95,DumbSort,Comprehension
720612,17,779.6,1034.6,4066.25,DumbSort,Comprehension
720652,17,781.2,1040.2,4051.95,DumbSort,Comprehension
720692,17,781.6,1045.0,4042.15,DumbSort,Comprehension
720732,17,781.5,1044.9,4048.5,DumbSort,Comprehension
720772,17,784.2,1071.2,4055.3,DumbSort,Comprehension
720812,17,783.9,1072.4,4059.25,DumbSort,Comprehension
720852,17,781.2,1072.1,4063.3,DumbSort,Comprehension
720892,17,779.4,1068.2,4077.9,DumbSort,Comprehension
720932,17,783.7,1070.8,4086.6,DumbSort,Comprehension
720972,17,661.4,1073.8,4126.15,DumbSort,Comprehension
721012,17,551.5,1068.6,4130.0,DumbSort,Comprehension
721052,17,549.4,1070.8,4139.3,DumbSort,Comprehension
721092,17,549.4,1065.8,4143.45,DumbSort,Comprehension
721132,17,581.0,1067.2,4155.95,DumbSort,Comprehension
721172,17,604.9,1064.6,4157.75,DumbSort,Comprehension
721212,17,604.7,1063.7,4169.6,DumbSort,Comprehension
721252,17,605.7,1063.4,4172.3,DumbSort,Comprehension
721292,17,603.7,1061.9,4171.65,DumbSort,Comprehension
721332,17,605.4,1065.3,4161.95,DumbSort,Comprehension
721372,17,606.6,1062.1,4159.2,DumbSort,Comprehension
721412,17,632.9,1060.8,4171.55,DumbSort,Comprehension
721452,17,658.9,1058.8,4182.7,DumbSort,Comprehension
721492,17,662.6,1059.4,4190.75,DumbSort,Comprehension
721532,17,661.4,1056.6,4214.0,DumbSort,Comprehension
721572,17,664.3,1060.5,4232.75,DumbSort,Comprehension
721612,17,649.0,957.9,4215.35,DumbSort,Comprehension
721652,17,653.4,917.0,4226.4,DumbSort,Comprehension
721692,17,656.2,919.9,4225.5,DumbSort,Comprehension
721732,17,652.9,914.3,4248.55,DumbSort,Comprehension
721772,17,654.3,911.8,4269.1,DumbSort,Comprehension
721812,17,645.9,906.9,4283.85,DumbSort,Comprehension
721852,17,639.4,900.4,4298.25,DumbSort,Comprehension
721892,17,637.4,900.2,4305.2,DumbSort,Comprehension
721932,17,637.6,904.8,4318.35,DumbSort,Comprehension
721972,17,640.0,910.3,4325.05,DumbSort,Comprehension
722012,17,585.1,893.4,4323.15,DumbSort,Comprehension
722052,17,584.5,892.1,4316.0,DumbSort,Comprehension
722092,17,584.6,900.1,4299.45,DumbSort,Comprehension
722132,17,583.5,897.0,4288.95,DumbSort,Comprehension
722172,17,583.6,900.6,4265.9,DumbSort,Comprehension
722212,17,583.1,904.2,4243.05,DumbSort,Comprehension
722252,17,493.2,887.0,4239.95,DumbSort,Comprehension
722292,17,495.8,885.1,4232.05,DumbSort,Comprehension
722332,17,495.7,883.9,4218.3,DumbSort,Comprehension
722372,17,493.7,885.5,4228.3,DumbSort,Comprehension
722412,17,492.6,886.2,4232.05,DumbSort,Comprehension
722452,17,606.2,899.5,4231.45,DumbSort,Comprehension
722492,17,654.7,909.3,4221.0,DumbSort,Comprehension
722532,17,659.2,906.7,4221.4,DumbSort,Comprehension
722572,17,662.4,905.3,4224.05,DumbSort,Comprehension
722612,17,665.5,908.1,4229.2,DumbSort,Comprehension
722652,17,663.9,905.0,4237.8,DumbSort,Comprehension
722692,17,665.0,902.8,4228.0,DumbSort,Comprehension
722732,17,665.3,902.0,4231.3,DumbSort,Comprehension
722772,17,492.2,777.4,4242.25,DumbSort,Comprehension
722812,17,298.0,599.7,4223.25,DumbSort,Comprehension
722852,17,309.1,603.7,4226.05,DumbSort,Comprehension
722892,17,305.2,604.9,4217.45,DumbSort,Comprehension
722932,17,308.9,595.8,4221.25,DumbSort,Comprehension
722972,17,305.2,594.2,4228.3,DumbSort,Comprehension
723012,17,311.7,589.9,4216.85,DumbSort,Comprehension
723052,17,328.3,569.1,209.95,DumbSort,Comprehension
723092,17,,,0.0,DumbSort,Comprehension
723132,17,,,0.0,DumbSort,Comprehension
723172,17,,,0.0,DumbSort,Comprehension
723212,17,,,0.0,DumbSort,Comprehension
723252,17,325.6,533.7,2971.05,DumbSort,Comprehension
723292,17,328.9,539.4,4271.4,DumbSort,Comprehension
723332,17,328.3,535.3,4310.35,DumbSort,Comprehension
723372,17,341.0,530.9,1512.35,DumbSort,Comprehension
723412,17,,,0.0,DumbSort,Comprehension
723452,17,,,0.0,DumbSort,Comprehension
723492,17,324.2,523.9,3313.65,DumbSort,Comprehension
723532,17,322.4,525.0,4459.15,DumbSort,Comprehension
723572,17,318.6,517.3,4489.15,DumbSort,Comprehension
723612,17,317.5,519.3,4504.15,DumbSort,Comprehension
723652,17,315.9,518.0,4523.5,DumbSort,Comprehension
723692,17,319.0,516.8,4541.6,DumbSort,Comprehension
723732,17,316.1,513.2,4576.3,DumbSort,Comprehension
723772,17,325.8,462.9,4599.9,DumbSort,Comprehension
723812,17,327.0,463.0,4614.7,DumbSort,Comprehension
723852,17,326.0,462.3,4651.65,DumbSort,Comprehension
723892,17,323.5,460.2,4652.95,DumbSort,Comprehension
723932,17,323.9,454.8,4671.4,DumbSort,Comprehension
723972,17,318.3,459.6,4668.35,DumbSort,Comprehension
724012,17,320.7,455.0,4684.6,DumbSort,Comprehension
724052,17,326.3,455.7,4676.8,DumbSort,Comprehension
724092,17,319.1,458.2,4669.7,DumbSort,Comprehension
724132,17,322.6,454.0,4654.6,DumbSort,Comprehension
724172,17,316.5,460.0,4635.95,DumbSort,Comprehension
724212,17,318.5,463.7,4601.35,DumbSort,Comprehension
724252,17,314.8,472.7,4551.3,DumbSort,Comprehension
724292,17,315.2,474.8,4534.25,DumbSort,Comprehension
724332,17,314.2,476.4,4516.0,DumbSort,Comprehension
724372,17,326.0,490.0,4503.35,DumbSort,Comprehension
724412,17,447.1,818.5,4521.2,DumbSort,Comprehension
724452,17,550.3,1038.2,4519.8,DumbSort,Comprehension
724492,17,567.6,1045.8,4515.45,DumbSort,Comprehension
724532,17,573.6,1042.1,4516.4,DumbSort,Comprehension
724572,17,589.7,1039.6,4525.6,DumbSort,Comprehension
724612,17,616.7,1020.2,4532.1,DumbSort,Comprehension
724652,17,617.2,1023.6,4531.45,DumbSort,Comprehension
724692,17,616.1,1024.9,4517.6,DumbSort,Comprehension
724732,17,617.4,1029.6,4466.2,DumbSort,Comprehension
724772,17,606.9,950.7,4398.75,DumbSort,Comprehension
724812,17,612.0,938.1,4334.75,DumbSort,Comprehension
724852,17,610.2,938.8,4294.45,DumbSort,Comprehension
724892,17,579.8,893.5,4252.9,DumbSort,Comprehension
724932,17,584.5,896.5,4223.55,DumbSort,Comprehension
724972,17,581.6,901.1,4199.3,DumbSort,Comprehension
725012,17,583.6,905.0,4183.8,DumbSort,Comprehension
725052,17,582.7,908.3,4162.8,DumbSort,Comprehension
725092,17,584.0,910.5,4139.85,DumbSort,Comprehension
725132,17,582.4,907.6,4138.5,DumbSort,Comprehension
725172,17,582.9,911.3,4113.0,DumbSort,Comprehension
725212,17,582.5,911.1,4103.5,DumbSort,Comprehension
725252,17,629.7,914.6,4073.6,DumbSort,Comprehension
725292,17,625.2,912.9,4058.15,DumbSort,Comprehension
725332,17,626.6,914.6,4050.45,DumbSort,Comprehension
725372,17,627.1,915.1,4039.95,DumbSort,Comprehension
725412,17,628.0,914.6,4029.85,DumbSort,Comprehension
725452,17,627.2,914.8,4033.65,DumbSort,Comprehension
725492,17,629.0,914.7,4038.9,DumbSort,Comprehension
725532,17,629.3,922.4,4049.65,DumbSort,Comprehension
725572,17,625.4,938.4,4067.25,DumbSort,Comprehension
725612,17,625.9,938.8,4071.9,DumbSort,Comprehension
725652,17,629.1,938.1,4075.55,DumbSort,Comprehension
725692,17,628.9,937.9,4083.4,DumbSort,Comprehension
725732,17,628.5,939.6,4109.4,DumbSort,Comprehension
725772,17,620.0,952.1,4115.15,DumbSort,Comprehension
725812,17,622.6,954.2,4146.3,DumbSort,Comprehension
725852,17,621.3,951.4,4159.15,DumbSort,Comprehension
725892,17,622.7,952.0,4171.45,DumbSort,Comprehension
725932,17,623.6,950.2,4179.75,DumbSort,Comprehension
725972,17,624.6,947.6,4187.25,DumbSort,Comprehension
726012,17,623.4,950.3,4196.5,DumbSort,Comprehension
726052,17,646.9,951.8,4196.1,DumbSort,Comprehension
726092,17,698.0,953.7,4205.95,DumbSort,Comprehension
726132,17,717.8,959.0,4205.25,DumbSort,Comprehension
726172,17,715.5,959.8,4193.55,DumbSort,Comprehension
726212,17,718.1,962.9,4191.4,DumbSort,Comprehension
726252,17,719.0,961.0,4175.8,DumbSort,Comprehension
726292,17,718.2,960.2,4158.2,DumbSort,Comprehension
726332,17,719.7,960.2,4157.85,DumbSort,Comprehension
726372,17,524.9,945.8,4182.5,DumbSort,Comprehension
726412,17,274.5,908.3,4183.45,DumbSort,Comprehension
726452,17,288.9,906.7,4180.75,DumbSort,Comprehension
726492,17,291.3,910.4,4162.85,DumbSort,Comprehension
726532,17,293.1,914.9,4148.75,DumbSort,Comprehension
726572,17,283.6,911.4,4138.8,DumbSort,Comprehension
726612,17,253.1,904.6,4133.9,DumbSort,Comprehension
726652,17,255.6,903.0,4122.7,DumbSort,Comprehension
726692,17,257.0,905.2,4116.1,DumbSort,Comprehension
726732,17,258.3,905.9,4125.25,DumbSort,Comprehension
726772,17,304.9,915.9,4125.05,DumbSort,Comprehension
726812,17,327.3,916.4,4130.45,DumbSort,Comprehension
726852,17,416.2,936.9,4142.5,DumbSort,Comprehension
726892,17,524.3,963.7,4156.9,DumbSort,Comprehension
726932,17,531.8,961.1,4174.1,DumbSort,Comprehension
726972,17,537.8,960.7,4203.7,DumbSort,Comprehension
727012,17,541.1,959.2,4218.7,DumbSort,Comprehension
727052,17,541.0,959.3,4233.4,DumbSort,Comprehension
727092,17,542.3,947.8,4253.7,DumbSort,Comprehension
727132,17,566.9,947.3,4271.1,DumbSort,Comprehension
727172,17,605.4,949.6,4280.75,DumbSort,Comprehension
727212,17,606.7,952.5,4271.8,DumbSort,Comprehension
727252,17,604.1,956.4,4262.55,DumbSort,Comprehension
727292,17,606.1,953.3,4253.05,DumbSort,Comprehension
727332,17,494.4,937.4,4256.0,DumbSort,Comprehension
727372,17,327.9,901.4,4249.4,DumbSort,Comprehension
727412,17,327.1,901.8,4233.45,DumbSort,Comprehension
727452,17,321.5,901.7,4234.1,DumbSort,Comprehension
727492,17,317.9,904.7,4224.0,DumbSort,Comprehension
727532,17,317.3,903.3,4237.75,DumbSort,Comprehension
727572,17,317.6,905.7,4239.45,DumbSort,Comprehension
727612,17,314.8,904.1,4255.6,DumbSort,Comprehension
727652,17,373.4,938.1,4268.85,DumbSort,Comprehension
727692,17,569.8,983.9,4281.75,DumbSort,Comprehension
727732,17,577.0,988.7,4270.0,DumbSort,Comprehension
727772,17,576.2,991.9,4270.0,DumbSort,Comprehension
727812,17,578.7,992.5,4280.4,DumbSort,Comprehension
727852,17,579.0,997.0,4282.7,DumbSort,Comprehension
727892,17,587.4,994.6,4289.95,DumbSort,Comprehension
727932,17,621.8,1009.2,4290.4,DumbSort,Comprehension
727972,17,616.4,1006.9,4283.1,DumbSort,Comprehension
728012,17,618.2,1005.0,4276.7,DumbSort,Comprehension
728052,17,617.1,1002.9,4289.0,DumbSort,Comprehension
728092,17,616.5,1002.1,4273.85,DumbSort,Comprehension
728132,17,684.4,1002.7,4256.0,DumbSort,Comprehension
728172,17,716.9,1002.9,4243.8,DumbSort,Comprehension
728212,17,720.3,1001.3,4227.85,DumbSort,Comprehension
728252,17,719.7,1001.3,4212.2,DumbSort,Comprehension
728292,17,724.1,1004.9,4203.6,DumbSort,Comprehension
728332,17,699.5,1007.2,4201.95,DumbSort,Comprehension
728372,17,322.5,971.7,4211.25,DumbSort,Comprehension
728412,17,287.7,965.0,4204.6,DumbSort,Comprehension
728452,17,284.2,968.6,4191.2,DumbSort,Comprehension
728492,17,281.3,966.3,4195.3,DumbSort,Comprehension
728532,17,281.7,966.0,4207.25,DumbSort,Comprehension
728572,17,279.6,967.1,4220.25,DumbSort,Comprehension
728612,17,282.4,962.2,4230.9,DumbSort,Comprehension
728652,17,299.2,994.4,4259.65,DumbSort,Comprehension
728692,17,304.7,1002.2,4278.45,DumbSort,Comprehension
728732,17,306.7,1005.0,4283.8,DumbSort,Comprehension
728772,17,414.5,1020.1,4295.85,DumbSort,Comprehension
728812,17,683.6,1065.4,4306.95,DumbSort,Comprehension
728852,17,691.2,1063.6,4316.9,DumbSort,Comprehension
728892,17,691.0,1060.7,4338.6,DumbSort,Comprehension
728932,17,693.8,1060.6,4345.85,DumbSort,Comprehension
728972,17,656.3,1046.3,4372.5,DumbSort,Comprehension
729012,17,657.1,1049.1,4373.8,DumbSort,Comprehension
729052,17,655.8,1046.5,4374.25,DumbSort,Comprehension
729092,17,656.5,1052.5,4359.4,DumbSort,Comprehension
729132,17,655.1,1046.1,4329.05,DumbSort,Comprehension
729172,17,658.4,1052.4,4289.2,DumbSort,Comprehension
729212,17,655.1,1053.6,4268.0,DumbSort,Comprehension
729252,17,636.9,1046.9,4250.55,DumbSort,Comprehension
729292,17,632.6,1047.1,4227.15,DumbSort,Comprehension
729332,17,629.6,1047.9,4210.45,DumbSort,Comprehension
729372,17,631.1,1051.2,4200.2,DumbSort,Comprehension
729412,17,630.9,1051.3,4207.75,DumbSort,Comprehension
729452,17,665.8,1055.3,4201.55,DumbSort,Comprehension
729492,17,694.6,1049.4,4206.9,DumbSort,Comprehension
729532,17,695.7,1053.0,4210.95,DumbSort,Comprehension
729572,17,692.0,1050.0,4218.35,DumbSort,Comprehension
729612,17,736.8,1053.9,4208.1,DumbSort,Comprehension
729652,17,767.8,1056.1,4216.25,DumbSort,Comprehension
729692,17,768.2,1059.8,4220.6,DumbSort,Comprehension
729732,17,767.4,1063.5,4225.55,DumbSort,Comprehension
729772,17,766.0,1062.4,4229.9,DumbSort,Comprehension
729812,17,765.7,1054.3,4245.9,DumbSort,Comprehension
729852,17,767.3,1052.9,4248.15,DumbSort,Comprehension
729892,17,756.2,1056.5,4257.55,DumbSort,Comprehension
729932,17,700.6,1078.6,4274.25,DumbSort,Comprehension
729972,17,703.8,1083.4,4282.7,DumbSort,Comprehension
730012,17,701.0,1080.1,4276.95,DumbSort,Comprehension
730052,17,702.8,1083.8,4292.35,DumbSort,Comprehension
730092,17,703.2,1081.8,4292.8,DumbSort,Comprehension
730132,17,691.2,1081.7,4311.3,DumbSort,Comprehension
730172,17,403.1,1114.7,4336.1,DumbSort,Comprehension
730212,17,345.5,1147.6,4342.2,DumbSort,Comprehension
730252,17,334.9,1150.2,4326.35,DumbSort,Comprehension
730292,17,326.5,1146.8,4312.4,DumbSort,Comprehension
730332,17,323.0,1141.5,4303.05,DumbSort,Comprehension
730372,17,349.9,1164.7,4290.55,DumbSort,Comprehension
730412,17,369.2,1186.4,4282.8,DumbSort,Comprehension
730452,17,365.3,1182.7,4288.9,DumbSort,Comprehension
730492,17,364.9,1188.6,4284.45,DumbSort,Comprehension
730532,17,366.1,1192.0,4273.95,DumbSort,Comprehension
730572,17,438.1,1204.5,4273.85,DumbSort,Comprehension
730612,17,441.8,1203.2,4270.85,DumbSort,Comprehension
730652,17,445.3,1204.7,4264.9,DumbSort,Comprehension
730692,17,443.3,1207.8,4271.9,DumbSort,Comprehension
730732,17,442.2,1205.4,4283.6,DumbSort,Comprehension
730772,17,444.7,1208.1,4284.25,DumbSort,Comprehension
730812,17,445.8,1210.5,4282.2,DumbSort,Comprehension
730852,17,442.9,1210.7,4292.1,DumbSort,Comprehension
730892,17,446.0,1213.2,4286.1,DumbSort,Comprehension
730932,17,446.1,1214.4,4289.25,DumbSort,Comprehension
730972,17,444.4,1212.2,4292.4,DumbSort,Comprehension
731012,17,443.8,1209.3,4298.75,DumbSort,Comprehension
731052,17,443.5,1213.6,4307.85,DumbSort,Comprehension
731092,17,445.2,1207.3,4327.7,DumbSort,Comprehension
731132,17,666.0,1218.5,4359.85,DumbSort,Comprehension
731172,17,709.6,1212.7,4374.7,DumbSort,Comprehension
731212,17,713.8,1211.4,4381.25,DumbSort,Comprehension
731252,17,713.7,1212.6,4390.5,DumbSort,Comprehension
731292,17,716.5,1208.6,4412.4,DumbSort,Comprehension
731332,17,746.0,1209.6,4418.45,DumbSort,Comprehension
731372,17,864.4,1179.2,4409.9,DumbSort,Comprehension
731412,17,862.3,1183.8,4401.2,DumbSort,Comprehension
731452,17,863.3,1185.1,4398.15,DumbSort,Comprehension
731492,17,862.7,1187.7,4386.85,DumbSort,Comprehension
731532,17,862.9,1184.1,4374.3,DumbSort,Comprehension
731572,17,861.2,1183.4,4365.5,DumbSort,Comprehension
731612,17,861.1,1189.5,4361.85,DumbSort,Comprehension
731652,17,863.2,1195.9,4361.45,DumbSort,Comprehension
731692,17,860.6,1187.8,4363.15,DumbSort,Comprehension
731732,17,820.5,1193.4,4370.5,DumbSort,Comprehension
731772,17,424.7,1189.3,4377.35,DumbSort,Comprehension
731812,17,390.4,1183.9,4358.0,DumbSort,Comprehension
731852,17,390.8,1185.1,4359.2,DumbSort,Comprehension
731892,17,388.7,1182.5,4376.4,DumbSort,Comprehension
731932,17,389.3,1186.7,4379.8,DumbSort,Comprehension
731972,17,404.6,1198.6,4400.1,DumbSort,Comprehension
732012,17,421.8,1210.7,4421.9,DumbSort,Comprehension
732052,17,421.1,1210.1,4453.85,DumbSort,Comprehension
732092,17,421.7,1215.6,4473.6,DumbSort,Comprehension
732132,17,423.5,1210.4,4495.8,DumbSort,Comprehension
732172,17,390.0,1218.8,4510.55,DumbSort,Comprehension
732212,17,237.2,1195.9,4509.8,DumbSort,Comprehension
732252,17,245.5,1188.1,4528.1,DumbSort,Comprehension
732292,17,247.6,1190.2,4525.3,DumbSort,Comprehension
732332,17,244.9,1183.0,4539.75,DumbSort,Comprehension
732372,17,244.2,1184.4,4535.65,DumbSort,Comprehension
732412,17,245.6,1185.1,4560.65,DumbSort,Comprehension
732452,17,246.8,1180.9,4572.15,DumbSort,Comprehension
732492,17,245.7,1174.4,4592.75,DumbSort,Comprehension
732532,17,283.0,1186.0,4607.65,DumbSort,Comprehension
732572,17,323.8,1194.5,4617.15,DumbSort,Comprehension
732612,17,326.2,1195.8,4635.6,DumbSort,Comprehension
732652,17,325.3,1190.3,4660.0,DumbSort,Comprehension
732692,17,328.3,1198.5,4668.3,DumbSort,Comprehension
732732,17,391.5,1205.1,4683.7,DumbSort,Comprehension
732772,17,428.9,1212.7,4679.6,DumbSort,Comprehension
732812,17,433.9,1207.6,4696.6,DumbSort,Comprehension
732852,17,498.7,1228.0,4702.6,DumbSort,Comprehension
732892,17,654.7,1241.5,4708.2,DumbSort,Comprehension
732932,17,668.7,1238.2,4712.15,DumbSort,Comprehension
732972,17,677.1,1232.4,4713.7,DumbSort,Comprehension
733012,17,682.2,1233.9,4711.4,DumbSort,Comprehension
733052,17,686.8,1239.8,4701.6,DumbSort,Comprehension
733092,17,664.8,1213.0,4678.85,DumbSort,Comprehension
733132,17,434.7,772.0,4596.65,DumbSort,Comprehension
733172,17,311.0,509.7,227.1,DumbSort,Comprehension
733212,17,353.2,509.9,4551.05,DumbSort,Comprehension
733252,17,362.4,529.6,4527.8,DumbSort,Comprehension
733292,17,364.0,540.3,4494.85,DumbSort,Comprehension
733332,17,367.0,536.3,4467.45,DumbSort,Comprehension
733372,17,340.2,482.9,4435.95,DumbSort,Comprehension
733412,17,328.7,414.0,4384.3,DumbSort,Comprehension
733452,17,320.3,420.1,4305.85,DumbSort,Comprehension
733492,17,317.5,419.3,4234.55,DumbSort,Comprehension
733532,17,319.8,418.4,4171.45,DumbSort,Comprehension
733572,17,315.0,418.2,4130.4,DumbSort,Comprehension
733612,17,335.7,413.4,4078.75,DumbSort,Comprehension
733652,17,420.5,365.4,4047.1,DumbSort,Comprehension
733692,17,422.8,366.1,4010.0,DumbSort,Comprehension
733732,17,420.7,375.0,3982.15,DumbSort,Comprehension
733772,17,425.0,373.2,3961.35,DumbSort,Comprehension
733812,17,427.5,381.1,3938.35,DumbSort,Comprehension
733852,17,427.0,370.8,3952.55,DumbSort,Comprehension
733892,17,447.0,383.6,3932.65,DumbSort,Comprehension
733932,17,496.8,446.8,3924.0,DumbSort,Comprehension
733972,17,418.1,527.4,3911.95,DumbSort,Comprehension
734012,17,416.5,532.8,3925.1,DumbSort,Comprehension
734052,17,414.0,537.5,3920.7,DumbSort,Comprehension
734092,17,415.6,535.6,3933.25,DumbSort,Comprehension
734132,17,573.2,686.1,3987.85,DumbSort,Comprehension
734172,17,848.2,908.3,4031.2,DumbSort,Comprehension
734212,17,857.7,902.5,4050.65,DumbSort,Comprehension
734252,17,862.9,900.6,4071.25,DumbSort,Comprehension
734292,17,866.8,901.6,4087.35,DumbSort,Comprehension
734332,17,867.5,897.9,4095.1,DumbSort,Comprehension
734372,17,870.4,899.2,4111.35,DumbSort,Comprehension
734412,17,869.9,902.9,4125.15,DumbSort,Comprehension
734452,17,866.1,901.7,4145.5,DumbSort,Comprehension
734492,17,778.0,791.3,4144.75,DumbSort,Comprehension
734532,17,575.2,379.6,4154.8,DumbSort,Comprehension
734572,17,564.8,337.6,4174.8,DumbSort,Comprehension
734612,17,565.1,334.5,4176.65,DumbSort,Comprehension
734652,17,564.2,338.6,4173.8,DumbSort,Comprehension
734692,17,561.7,334.3,4186.8,DumbSort,Comprehension
734732,17,563.2,332.6,4193.2,DumbSort,Comprehension
734772,17,563.3,334.2,4206.2,DumbSort,Comprehension
734812,17,560.8,329.8,4210.3,DumbSort,Comprehension
734852,18,562.0,325.3,4226.9,D2_7,D2
734892,18,564.7,323.9,4223.1,D2_7,D2
734932,18,563.7,322.8,4205.45,D2_7,D2
734972,18,566.1,321.3,4217.4,D2_7,D2
735012,18,565.0,322.4,4230.15,D2_7,D2
735052,18,564.5,321.1,4225.65,D2_7,D2
735092,18,565.0,317.4,4230.15,D2_7,D2
735132,18,563.5,316.4,4241.6,D2_7,D2
735172,18,304.9,323.1,4259.3,D2_7,D2
735212,18,238.2,332.7,4250.9,D2_7,D2
735252,18,234.7,327.8,4257.8,D2_7,D2
735292,18,197.1,356.9,4244.25,D2_7,D2
735332,18,144.9,433.9,4212.2,D2_7,D2
735372,18,141.4,435.6,4180.15,D2_7,D2
735412,18,138.7,437.1,4147.55,D2_7,D2
735452,18,146.5,443.5,4131.85,D2_7,D2
735492,18,154.6,318.4,1065.15,D2_7,D2
735532,18,,,0.0,D2_7,D2
735572,18,,,0.0,D2_7,D2
735612,18,,,0.0,D2_7,D2
735652,18,,,0.0,D2_7,D2
735692,18,120.2,444.0,4209.9,D2_7,D2
735732,18,123.4,441.5,4250.85,D2_7,D2
735772,18,129.5,371.8,2164.3,D2_7,D2
735812,18,,,0.0,D2_7,D2
735852,18,,,0.0,D2_7,D2
735892,18,221.5,424.1,3693.9,D2_7,D2
735932,18,225.4,429.4,4378.45,D2_7,D2
735972,18,228.3,425.2,4411.7,D2_7,D2
736012,18,236.0,422.9,4432.8,D2_7,D2
736052,18,445.7,440.9,4481.0,D2_7,D2
736092,18,465.1,444.4,4491.75,D2_7,D2
736132,18,469.1,443.4,4508.3,D2_7,D2
736172,18,468.9,447.2,4528.7,D2_7,D2
736212,18,465.1,448.6,4553.2,D2_7,D2
736252,18,463.9,446.3,4563.6,D2_7,D2
736292,18,463.1,442.5,4580.15,D2_7,D2
736332,18,463.9,447.6,4594.4,D2_7,D2
736372,18,462.0,450.3,4594.85,D2_7,D2
736412,18,462.2,450.0,4595.25,D2_7,D2
736452,18,462.8,447.2,4614.4,D2_7,D2
736492,18,464.4,445.4,4597.15,D2_7,D2
736532,18,462.2,447.6,4588.6,D2_7,D2
736572,18,466.5,447.2,4579.9,D2_7,D2
736612,18,464.6,447.5,4568.55,D2_7,D2
736652,18,464.2,449.2,4572.35,D2_7,D2
736692,18,465.0,452.2,4565.5,D2_7,D2
736732,18,465.2,452.2,4553.15,D2_7,D2
736772,18,463.7,455.9,4551.7,D2_7,D2
736812,18,579.0,459.0,4551.6,D2_7,D2
736852,18,813.2,463.2,4522.45,D2_7,D2
736892,18,810.8,465.1,4503.15,D2_7,D2
736932,18,814.8,462.9,4498.25,D2_7,D2
736972,18,812.0,462.5,4495.95,D2_7,D2
737012,18,813.2,463.5,4493.4,D2_7,D2
737052,18,816.0,465.6,4505.9,D2_7,D2
737092,18,814.8,465.6,4507.35,D2_7,D2
737132,18,813.3,466.3,4501.5,D2_7,D2
737172,18,810.2,463.3,4497.5,D2_7,D2
737212,18,812.2,465.6,4480.7,D2_7,D2
737252,18,810.4,464.5,4463.2,D2_7,D2
737292,18,807.1,463.8,4439.55,D2_7,D2
737332,18,807.2,467.8,4411.1,D2_7,D2
737372,18,805.0,470.8,4384.65,D2_7,D2
737412,18,803.6,471.8,4369.9,D2_7,D2
737452,18,801.2,471.7,4358.1,D2_7,D2
737492,18,799.7,469.8,4377.7,D2_7,D2
737532,18,795.8,469.5,4387.35,D2_7,D2
737572,18,816.3,470.1,4398.6,D2_7,D2
737612,18,1098.2,453.9,4455.6,D2_7,D2
737652,18,1134.2,445.6,4472.9,D2_7,D2
737692,18,1134.2,443.6,4484.65,D2_7,D2
737732,18,1133.5,443.2,4509.35,D2_7,D2
737772,18,1156.1,442.5,4530.4,D2_7,D2
737812,18,1169.5,443.5,4528.25,D2_7,D2
737852,18,1171.2,443.7,4535.4,D2_7,D2
737892,18,1170.9,441.8,4538.8,D2_7,D2
